Product_ID,productAsin,country,Column2,date,Year,isVerified,Review_ID,ratingScore,reviewTitle,Most Pop. Review Words,Count of  Pop. Review Words2,reviewDescription,reviewUrl,reviewedIn,variant,2,l,
2488,B09G9D8KRQ,India,Mar-22,25-03-2022,2022,TRUE,2488,5,Beautiful Design,,,"The iPhone 13’s brighter display, longer battery life and powerful cameras make it the best iPhone for the money. But we wish it had faster charging and the iPhone 13 Pro.Pros+Brighter display+Great cameras+Compelling Cinematic video mode+Class-leading performance+Very good battery life",https://www.amazon.in/gp/customer-reviews/R2YS9R70I8R20R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 25 March 2022,Colour, StarlightSize, 256 GB,
2489,B09G9D8KRQ,India,Mar-22,26-03-2022,2022,TRUE,2489,5,Top Notch high quality feel delivered,,,"Amazing phone , Amazing Battery life , Stunning camera , and the videos are like wooooow , every one is sure to ask you which device did you use to upload these premium quality videos . Battery is rocking gives more than a day backup",https://www.amazon.in/gp/customer-reviews/R39H8ZIAUTBGVA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 26 March 2022,Colour, StarlightSize, 256 GB,
2490,B09G9D8KRQ,India,Oct-22,21-10-2022,2022,TRUE,2490,5,Expensive But worth it,,,Delivery is pretty quick got in one day .Camera quality is very good and phone is supersmooth just like a butter and this is 256 Gb variant .Thanks amazon and Appario for selling original product in well discounted price.,https://www.amazon.in/gp/customer-reviews/RKJNOFR5JL4O5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 October 2022,Colour, StarlightSize, 256 GB,
2491,B09G9D8KRQ,India,Jun-22,6/5/2022,2022,TRUE,2491,4,Love my iphone,,,"Well, i just love my iphone. No complaints. Just took some time to adjust to this but now it's perfect.",https://www.amazon.in/gp/customer-reviews/R3TQHXCE9ZPRGI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 May 2022,Colour, StarlightSize, 256 GB,
2492,B09G9D8KRQ,India,Jun-24,16-06-2024,2024,TRUE,2492,5,Love,,,1. Touch Screen 😘2. Camera quality too good3. No heat issue4. Sound is Cristal clear5. Easy to use Cheap price value of money 🤑,https://www.amazon.in/gp/customer-reviews/RTPN6TATRN9C5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 16 June 2024,Colour, StarlightSize, 128 GB,
2493,B09G9D8KRQ,India,Jul-24,16-07-2024,2024,TRUE,2493,5,Amazing device.,,,This device is worth buying.Amazing 😍,https://www.amazon.in/gp/customer-reviews/R1TF4INGGX3RYJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 16 July 2024,Colour, StarlightSize, 128 GB,
2494,B09G9D8KRQ,India,Jul-24,7/5/2024,2024,TRUE,2494,4,Amazing deal,,,Best phone to buy during sale..,https://www.amazon.in/gp/customer-reviews/RQDZMZ96IXTNQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 7 May 2024,Colour, StarlightSize, 128 GB,
2495,B09G9D8KRQ,India,Apr-24,24-04-2024,2024,TRUE,2495,4,Camara is outstanding,,,#Camara is outstanding#Battery Backup need improvement#All is well,https://www.amazon.in/gp/customer-reviews/R1QQMAPW9443KR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 24 April 2024,Colour, StarlightSize, 128 GB,
2496,B09G9D8KRQ,India,Jun-24,22-06-2024,2024,TRUE,2496,5,NYC looking  amazing  good service,,,NYC looking  amazing  good service,https://www.amazon.in/gp/customer-reviews/R1X56ATVQBVSX1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 22 June 2024,Colour, StarlightSize, 128 GB,
2497,B09G9D8KRQ,India,Jun-24,20-06-2024,2024,TRUE,2497,5,Performance & Camera quality,,,It's performance is osoom n camera quality is very good,https://www.amazon.in/gp/customer-reviews/R223BGU83RTSPC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 20 June 2024,Colour, StarlightSize, 128 GB,
2498,B09G9D8KRQ,India,Jun-24,25-06-2024,2024,TRUE,2498,5,Very good just amazing iphone,,,I received my iphone in very good condition.Thanks amazon .,https://www.amazon.in/gp/customer-reviews/R3V1LKASXMKSZU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 25 June 2024,Colour, StarlightSize, 128 GB,
2499,B09G9D8KRQ,India,Jun-24,29-06-2024,2024,TRUE,2499,5,Perfect product,,,I find this perfect colour is amazing I would suggest this to everyone,https://www.amazon.in/gp/customer-reviews/R2X28EWTQP4W3T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 29 June 2024,Colour, StarlightSize, 128 GB,
2500,B09G9D8KRQ,India,Apr-24,4/7/2024,2024,TRUE,2500,5,Overall good,,,Overall good,https://www.amazon.in/gp/customer-reviews/R31S1ZMALN3Z3Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 4 July 2024,Colour, StarlightSize, 128 GB,
2501,B09G9D8KRQ,India,Nov-24,11/5/2024,2024,TRUE,2501,5,Good iPhone,,,"Nothing to say much as iPhone is finally iPhone , only thing of 13 is good price especially during Amazone sale. If anyone is confused between 13, 14, or 15. And if price is factor go for 13",https://www.amazon.in/gp/customer-reviews/RXI8OPW7TLQRU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 (128GB) - Starlight,Reviewed in India on 11 May 2024,Colour, StarlightSize, 128 GB,
2502,B09G9D8KRQ,India,Dec-23,28-12-2023,2023,TRUE,2502,4,Good,,,iPhone is good but they are double the cost for what they offerMaybe thrice,https://www.amazon.in/gp/customer-reviews/R1UM6BFCB6UP9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 28 December 2023,Colour, PinkSize, 128 GB,
2503,B09G9D8KRQ,India,Apr-24,19-04-2024,2024,TRUE,2503,5,Nice phone.. lovly,,,"9,/10",https://www.amazon.in/gp/customer-reviews/R3C63MAKWV904N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 19 April 2024,Colour, PinkSize, 128 GB,
2504,B09G9D8KRQ,India,Jan-24,13-01-2024,2024,TRUE,2504,4,Awesome,,,Good product,https://www.amazon.in/gp/customer-reviews/R2F8ULVPVOK0ZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 13 January 2024,Colour, PinkSize, 128 GB,
2505,B09G9D8KRQ,India,Jan-24,17-01-2024,2024,TRUE,2505,4,Jennie,,,Nyc phone,https://www.amazon.in/gp/customer-reviews/RDYGFAJNXVGE2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 17 January 2024,Colour, PinkSize, 128 GB,
2506,B09G9D8KRQ,India,Feb-24,2/4/2024,2024,TRUE,2506,5,Beautiful,,,Beautiful,https://www.amazon.in/gp/customer-reviews/R37E1XJCP0YTLZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 2 April 2024,Colour, PinkSize, 128 GB,
2507,B09G9D8KRQ,India,Oct-23,19-10-2023,2023,TRUE,2507,5,Excellent,,,Just can’t express my feeling.I am switching to ios from android and its super amazing. I was a bit worried at the time of delivery as I haven’t get the option for open box inspection. Rest all is fine . And about the phone there is no word which describes its . The most amazing and popular phone on the planet. Works really amaze,https://www.amazon.in/gp/customer-reviews/R18RJXMQIUXREV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 19 October 2023,Colour, PinkSize, 128 GB,
2508,B09G9D8KRQ,India,Mar-23,3/11/2023,2023,TRUE,2508,4,👌,,,"Product is just wao...... But it took 15days to deliver and the packaging was very very poor, there was no plastic bag covered.. For packaging iam giving 1star only",https://www.amazon.in/gp/customer-reviews/RHORBBP0YRM4H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 3 November 2023,Colour, PinkSize, 128 GB,
2509,B09G9D8KRQ,India,Mar-24,24-03-2024,2024,TRUE,2509,5,Nice,,,Nice,https://www.amazon.in/gp/customer-reviews/R33KOCYM0FTQI0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 24 March 2024,Colour, PinkSize, 128 GB,
2510,B09G9D8KRQ,India,Aug-23,8/10/2023,2023,TRUE,2510,5,Amazing,,,"Got my iphone 13 pink today and i must say the colour is just amazing....Finally purchased something expensive from my own money. I've been working hard and saving up for a while now, and it feels so good to finally be able to buy something that I've wanted for so long.Even a small purchase can bring big happiness, especially when you've earned the money yourself. ❤️",https://www.amazon.in/gp/customer-reviews/R1ZLJVYO3YQ7J4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 8 October 2023,Colour, PinkSize, 128 GB,
2511,B09G9D8KRQ,India,Jul-24,26-07-2024,2024,TRUE,2511,5,Best experiences,,,Awesome experience after uses. It is totally value of money.,https://www.amazon.in/gp/customer-reviews/RH45U5UAR0UV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 26 July 2024,Colour, PinkSize, 128 GB,
2512,B09G9D8KRQ,India,Jul-22,27-07-2022,2022,TRUE,2512,5,The iPhone 13 is the new benchmark for flagship phones...!,,,"We're pretty confident when we say that the iPhone 13 is the best iPhone for most people. It may look like Apple has only changed the position of one of the phone's back cameras since last year's model, but trust us when we say that there are more substantial upgrades than that. With a new display, larger battery, and better camera hardware and software, the iPhone 13 is the new benchmark for flagship phones.Once again, Apple's made the iPhone 13 far more powerful than its Android competitors thanks to its 5G-ready A15 Bionic chip. If the raw performance doesn't interest you, photographers can play with the new Photographic Style filters in the camera app, while videographers will be excited by the new Cinematic mode focus-racking ability.The regular iPhone 13 has some flaws. The charging is still relatively slow compared to some Android phones. And I don't like that only the iPhone 13 Pro models get a 120Hz display and telephoto zoom. But based on my in-depth iPhone 13 review, this new iPhone is the best phone for the money.The overall display quality continues to be stellar. When watching the trailer for The Matrix Resurrections, I was mesmerized by the neon code encircling Neo as he walked down the street, and in another scene, I could make out individual hairs on Neo’s beard as he stared up into the sun.DISPLAY1. Smaller notch makes the display a bit more immersive2. Slightly different button placement3. Pink and blue are standout colors4. New Green color launched March 2022CAMERA1. Bright and colorful images beat Samsung2. Ultra-wide camera delivers more scenes and improved Night mode3. Photographic styles give you creative controlVIDEO1. Cinematic mode automatically changes focus on subjects while adding bokeh2. Superior Dolby Vision HDR video qualityPERFORMANCE and A15 Bionic1.A15 Bionic is the fastest chip once again2. Machine learning performance notably betterBATTERY LIFE1.10 hours and 33 minutes of battery life, which is 2 hours better than the iPhone 12Software1.SharePlay lets you watch videos and listen to music with friends2. Focus cuts down on distractionsVERDICT :The iPhone 13 improves on what was already the best iPhone for most people by introducing a bunch of welcome enhancements. I especially like the longer battery life, as the iPhone 12’s endurance was underwhelming even for a 5G phone. I wouldn’t recommend that iPhone 12 owners upgrade to the new iPhone, but the iPhone 13 is worth it if you own an iPhone 11 or older device.I don’t think many people will care about the smaller notch. What truly stands out on the iPhone 13 is the camera. The low-light performance is even better now, and computational photography features like Cinematic mode and Photographic styles flex the A15 Bionic’s muscles in ways that go way beyond benchmarks.I’m also glad Apple doubled the starting storage at 128GB, as that move was overdue and puts the new iPhone on par with Android flagships. I’d like to see Apple offering faster charging next time around — be it via USB-C or MagSafe — as well as a 120Hz display.The bottom line is that the iPhone 13 is a fantastic phone and raises the bar for what you think a camera phone can do.",https://www.amazon.in/gp/customer-reviews/R3AREU80JEE5EO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 27 July 2022,Colour, PinkSize, 128 GB,
2513,B09G9D8KRQ,India,Jul-24,31-07-2024,2024,TRUE,2513,5,The quality,,,Features quakity,https://www.amazon.in/gp/customer-reviews/R2GDX4OS9KTJJ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 31 July 2024,Colour, PinkSize, 128 GB,
2514,B09G9D8KRQ,India,Jul-24,14-07-2024,2024,TRUE,2514,5,Actually beast,,,It’s almost one year ago I bought this phoneMy battery health is 95%This gives me almost full day backup,https://www.amazon.in/gp/customer-reviews/RPPTZHQCMVGIK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 14 July 2024,Colour, PinkSize, 128 GB,
2515,B09G9D8KRQ,India,Jul-24,22-07-2024,2024,TRUE,2515,5,Value,,,Nice and best Experience with i-phone 13.....,https://www.amazon.in/gp/customer-reviews/R2H7F2A2CVBUEH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 22 July 2024,Colour, PinkSize, 128 GB,
2516,B09G9D8KRQ,India,Apr-24,21-04-2024,2024,TRUE,2516,5,A gift for my wife,,,"Step into a world of sophistication with the Apple iPhone 13 128GB in Pink. Radiating elegance, this sleek device combines cutting-edge technology with a stunning design. Its vibrant pink hue adds a touch of personality, standing out in a sea of smartphones. With 128GB of storage, you'll have ample space for all your photos, videos, and apps. The powerful A15 Bionic chip ensures seamless performance, while the advanced camera system captures every moment in breathtaking detail. Elevate your mobile experience with the iPhone 13 Pink and make a statement wherever you go.",https://www.amazon.in/gp/customer-reviews/R2JPYQA5LTM2A9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 21 April 2024,Colour, PinkSize, 128 GB,
2517,B09G9D8KRQ,India,Jan-24,1/6/2024,2024,TRUE,2517,4,Good product,,,Good one,https://www.amazon.in/gp/customer-reviews/R2ZOHE1Q47TP1R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 1 June 2024,Colour, PinkSize, 128 GB,
2518,B09G9D8KRQ,India,Oct-24,10/4/2024,2024,TRUE,2518,4,Really good phone,,,"It's an absolute all rounder. I mean you know about apple right, it has never disappointed me this time neither",https://www.amazon.in/gp/customer-reviews/R123CRJXI0GM8H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 10 April 2024,Colour, PinkSize, 128 GB,
2519,B09G9D8KRQ,India,Dec-22,12/6/2022,2022,FALSE,2519,1,Overpriced so much as if like it's made of Gold.,,,"Just a show off piece and nothing. Samsung and Huawei high models phone beat easily for any apple phones. Apple is no more the best, how it was once upon a time, during Steve Job.",https://www.amazon.in/gp/customer-reviews/R13VVJCDAUGF4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 12 June 2022,Colour, StarlightSize, 256 GB,
2520,B09G9D8KRQ,India,Sep-21,25-09-2021,2021,FALSE,2520,1,Not great,,,Same as iphone 12 expect camara not satisfied go with I phone 12 if you want best camara then I phone 13,https://www.amazon.in/gp/customer-reviews/R3N8AAHY91WHEF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 25 September 2021,Colour, StarlightSize, 256 GB,
2521,B09G9D8KRQ,India,Aug-21,8/11/2021,2021,FALSE,2521,1,NOT WORTH.. GO FOR 12,,,"SLIGHT speed difference, more batter backup for more than 12 Not worth it Go for 12 instead.. No difference at all",https://www.amazon.in/gp/customer-reviews/R3R5W41U26FTR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 8 November 2021,Colour, StarlightSize, 256 GB,
2522,B09G9D8KRQ,India,Sep-21,24-09-2021,2021,FALSE,2522,1,Do not purchase this I phone,,,This product is duplicate of iPhone 12 only camera design changed. Very low quality of this product Buy Samsung mobile phone,https://www.amazon.in/gp/customer-reviews/R3JJ35VQQ8J1OP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 24 September 2021,Colour, StarlightSize, 256 GB,
2523,B09G9D8KRQ,India,Jul-24,13-07-2024,2024,TRUE,2523,5,Battery 🔋 poor,,,Pranto chakdaha Nadia West Bengal,https://www.amazon.in/gp/customer-reviews/R211L7TLU2WI62/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 13 July 2024,Colour, PinkSize, 128 GB,
2524,B09G9D8KRQ,India,Jun-24,13-06-2024,2024,TRUE,2524,5,Perfect,,,Has a good battery life. Charging is decently fast. Camera quality is unmatched. Excellent screen and display. Very easy and simple to use.,https://www.amazon.in/gp/customer-reviews/R38BK7IO1KJW8A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 13 June 2024,Colour, PinkSize, 128 GB,
2525,B09G9D8KRQ,India,Dec-23,18-12-2023,2023,TRUE,2525,5,"Switched from Android to IOS, loved the experience, but..",,,"The phone is awesome. The smoothness, the camera quality, display and the voice clarity are great. There is way better safety as every app asks to get tracked or not, to send you notifications or you can deny it. The phone in itself is so smooth and it’s so easy to edit videos or reels as no lagging is there.While the experience of switching from android to iOS was great, but there are so many things which are way more complicated in iOS.I can’t use true-caller and have to manually check the number, no headphone jack and airpods are kinda not useful for someone who talks for long hours on calls. (Planning to get the lightning cable wired apple earphones).Also, the fact that it does not have fingerprint is kinda shocking as phones starting from 10k also have that feature now, guess apple should really look in to it.Overall, I feel the pros outweigh the cons.Lastly, the BEST feature is the camera. The crystal clear quality of the camera was one of the reasons why I wanted to get the phone. My father has a Z fold, and personally I like the camera of the iPhone 13 way way better. Could be a personal preference, but I am satisfied.",https://www.amazon.in/gp/customer-reviews/RJ4FN0G9AMWHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 18 December 2023,Colour, PinkSize, 128 GB,
2526,B09G9D8KRQ,India,Jun-24,22-06-2024,2024,TRUE,2526,5,Good,,,Good One,https://www.amazon.in/gp/customer-reviews/R2OVRYW9DV9GS3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 22 June 2024,Colour, PinkSize, 128 GB,
2527,B09G9D8KRQ,India,May-24,23-05-2024,2024,TRUE,2527,5,Nice colour,,,I got this for 46k with all discounts it was good deal.. camera quality is awesome..,https://www.amazon.in/gp/customer-reviews/R1FZX4QDDU1W0Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 23 May 2024,Colour, PinkSize, 128 GB,
2528,B09G9D8KRQ,India,Aug-24,8/6/2024,2024,TRUE,2528,5,It's a cool phone,,,Nice,https://www.amazon.in/gp/customer-reviews/R2N851XR9KSRRL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 8 June 2024,Colour, PinkSize, 128 GB,
2529,B09G9D8KRQ,India,Jan-24,31-01-2024,2024,TRUE,2529,5,Find the appreciation,,,"I just love this model! Yes please would argue that it’s an old model but hear me out. The battery backup is substantially better than 14/15. The camera quality stands at power, the charging even tho not C type charges pretty quickly, the base and the speakers it’s pretty good. And even though the refresh rate is not that great, but it’s the exact same in 14/15.Not just that but there have been certain major issues with both those models that have put them on a really low selling models for Apple.",https://www.amazon.in/gp/customer-reviews/RUZU7X0BGH51E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 31 January 2024,Colour, PinkSize, 128 GB,
2530,B09G9D8KRQ,India,May-24,15-05-2024,2024,TRUE,2530,5,Good,,,"It is how it should be,,,good.",https://www.amazon.in/gp/customer-reviews/R1I377J9JG5SBJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 15 May 2024,Colour, PinkSize, 128 GB,
2531,B09G9D8KRQ,India,May-24,28-05-2024,2024,TRUE,2531,5,Excellent,,,Good,https://www.amazon.in/gp/customer-reviews/R3LFOPYLXWZ3GZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 28 May 2024,Colour, PinkSize, 128 GB,
2532,B09G9D8KRQ,India,Oct-23,18-10-2023,2023,TRUE,2532,5,ABSOLUTELY 10/10,,,DISPLAY IS 10/10 PEAK BRIGHTNESS IS CRAZYBATTERY LASTS A DAY WITHOUT ANY ISSUESIT TAKES ABOUT 45 MINUTES TO JUICE UP FROM 30% TO 90%TILL NO ISSUE WITH THE IOS 17.0.3 EVERYTHING IS SMOOTH AND THERE ARE LOT OF CUSTOMIZATION WHICH I LIKE THE MOSTSOUND IS CRYSTAL CLEAR AND LOUDCAMERA IS KIND OF AVERAGE FOR PHOTOS AND NIGHT PHOTOGRAPHY REALLY SUCKSBUT IN CASE OF VIDEO THIS PHONE IS BEYOND COMPARISONTHERE IS NO COMPETITION FOR IPHONE IN TERMS OF VIDEOGRAPHYIN HAND FEEL IS VERY NICE AND ESPECIALLY THE DESIGNFEELS VERY PREMIUM IN HANDI GOT IT FOR AROUND 43K IN BBDFOR 43K THERE IS NO BETTER PHONE THAN THISTHE ULTIMATE ALLROUNDERI'M HIGHLY SATISFIED WITH THE PURCHASE,https://www.amazon.in/gp/customer-reviews/RJAHY1DV70LTP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9FPGTN,Reviewed in India on 18 October 2023,Colour, PinkSize, 128 GB,
